index,molecule_chembl_id,canonical_smiles,standard_value
444,CHEMBL380883,Nc1ncnc2c1ncn2[C@@H]1O[C@](S)(CO)[C@@H](O)[C@H]1O,14.0
445,CHEMBL381504,O[C@@H]1[C@H](O)[C@@H](/C=C/F)O[C@H]1n1cnc2c(NC3CC3)ncnc21,19.0
446,CHEMBL381512,O[C@@H]1[C@H](O)[C@@H](/C=C/I)O[C@H]1n1cnc2c(NC3CC3)ncnc21,12.0
447,CHEMBL383769,N#C/N=C/[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O,19.0
448,CHEMBL206231,Nc1ncnc2c1ncn2[C@@H]1O[C@H](/C=C\I)[C@@H](O)[C@H]1O,45.0
449,CHEMBL205933,O/N=C/[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O,0.0
450,CHEMBL381146,O[C@@H]1[C@H](O)[C@@H](C=C(Br)Br)O[C@H]1n1cnc2c(NC3CC3)ncnc21,0.0
451,CHEMBL202701,Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0
452,CHEMBL381751,CN(C/C=C\CN)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.02
453,CHEMBL191917,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCO)[C@@H](O)[C@H]1O,0.16
454,CHEMBL380728,CC(=O)OCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.12
455,CHEMBL203533,C#C[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O,0.0
456,CHEMBL208745,CC(=O)OCCSSCCOP(=O)(OCCSSCCOC(C)=O)Oc1ccc(O)c(C=O)c1,50000.0
457,CHEMBL208713,CC(C)(C)C(=O)SCCOP(=O)(OCCSC(=O)C(C)(C)C)Oc1ccc(O)c(C=O)c1,16000.0
458,CHEMBL210961,CC(=O)Oc1ccccc1CCC(=O)OCOP(=O)(OCOC(=O)CCc1ccccc1OC(C)=O)Oc1ccc(O)c(C=O)c1,50000.0
459,CHEMBL209085,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)Oc1ccc(O)c(C=O)c1,20000.0
460,CHEMBL379972,O=Cc1cc(OP(=O)([O-])[O-])ccc1O.[Na+].[Na+],50000.0
462,CHEMBL245898,C1C2CC3CC1CC(C2)C31CN1,30000.0
463,CHEMBL959,CC(N)C12CC3CC(CC(C3)C1)C2,7040.0
464,CHEMBL660,NC12CC3CC(CC(C3)C1)C2,130000.0
465,CHEMBL392595,O=C1NC(=O)C2(C(=O)N1)C1CC3CC(C1)CC2C3,20000.0
466,CHEMBL438333,CN1CCC2(CC1)C1CC3CC(C1)CC2C3,20000.0
467,CHEMBL247304,C1CC2(CCN1)C1CC3CC(C1)CC2C3,5280.0
468,CHEMBL396099,CN1CCC12C1CC3CC(C1)CC2C3,25000.0
469,CHEMBL254227,CCC(C)CNc1nc(C#N)nc2c1ncn2C1CCCC1,1100.0
470,CHEMBL254618,COCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,150.0
471,CHEMBL400542,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCCCO)c2n1,60.0
472,CHEMBL254617,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CC(O)CO)c2n1,450.0
473,CHEMBL254412,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCCO)c2n1,110.0
474,CHEMBL255038,CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,180.0
475,CHEMBL400663,N#Cc1nc(NCc2ccc(Cl)c(Cl)c2)c2ncn(CCO)c2n1,600.0
476,CHEMBL254828,N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(CCCc3ccccc3)c2n1,420.0
477,CHEMBL436637,N#Cc1nc(NCc2ccc(Br)cc2)c2ncn(Cc3ccccc3)c2n1,1100.0
478,CHEMBL254827,CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(C#N)nc21,540.0
479,CHEMBL400522,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1,340.0
480,CHEMBL252121,COc1ccc(Cn2cnc3c(NCc4ccc(Cl)cc4)nc(C#N)nc32)cc1,270.0
481,CHEMBL398504,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccnc3)c2n1,500.0
482,CHEMBL251923,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(Cc3ccccc3)c2n1,900.0
483,CHEMBL399027,CCCCn1cnc2c(NCc3ccc(F)cc3)nc(C#N)nc21,700.0
484,CHEMBL252729,N#Cc1nc(NCc2ccc(F)cc2)c2ncn(CCCCO)c2n1,800.0
485,CHEMBL252933,N#Cc1nc(NCc2ccccc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1,260.0
486,CHEMBL253831,N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3ccccc3)c2n1,2400.0
487,CHEMBL398708,CCCCn1cnc2c(NCCc3ccccc3)nc(C#N)nc21,1500.0
488,CHEMBL253830,N#Cc1nc(NCCc2ccccc2)c2ncn(Cc3cccnc3)c2n1,4400.0
489,CHEMBL253829,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3ccccc3)c2n1,1500.0
490,CHEMBL398507,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CC3CCCCC3)c2n1,10000.0
491,CHEMBL253611,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(C3CCCC3)c2n1,1200.0
492,CHEMBL255080,CCCCn1cnc2c(NCc3ccc(Cl)cc3)nc(C#N)nc21,850.0
493,CHEMBL400454,N#Cc1nc(NCc2ccccc2)c2ncn(Cc3ccccc3)c2n1,2000.0
494,CHEMBL400453,N#Cc1nc(NCc2ccccc2)c2ncn(C3CCCC3)c2n1,1700.0
495,CHEMBL255079,CCCCn1cnc2c(NCc3ccccc3)nc(C#N)nc21,1700.0
496,CHEMBL400248,Cc1cccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)c1,480.0
497,CHEMBL252558,Cc1cccc(CNc2nc(C#N)nc3c2ncn3CC2CCCCC2)c1,2200.0
498,CHEMBL398311,Cc1cccc(CNc2nc(C#N)nc3c2ncn3C2CCCC2)c1,1100.0
499,CHEMBL252363,CCCCn1cnc2c(NCc3cccc(C)c3)nc(C#N)nc21,270.0
500,CHEMBL252362,COc1ccc(CNc2nc(C#N)nc3c2ncn3C2CCCC2)cc1,800.0
501,CHEMBL399513,CC(Nc1nc(C#N)nc2c1ncn2Cc1ccccc1)c1ccccc1,1300.0
502,CHEMBL252361,CC(Nc1nc(C#N)nc2c1ncn2C1CCCC1)c1ccccc1,3400.0
503,CHEMBL252158,CCCCn1cnc2c(NC(C)c3ccccc3)nc(C#N)nc21,1500.0
504,CHEMBL252157,CCCCCCNc1nc(C#N)nc2c1ncn2Cc1ccccc1,700.0
505,CHEMBL399095,CCCCCCNc1nc(C#N)nc2c1ncn2CC1CCCCC1,3600.0
506,CHEMBL252156,CCCCCCNc1nc(C#N)nc2c1ncn2C1CCCC1,1500.0
507,CHEMBL251959,CCCCCCNc1nc(C#N)nc2c1ncn2CCCC,440.0
508,CHEMBL399094,N#Cc1nc(NC2CCCCC2)c2ncn(Cc3ccccc3)c2n1,330.0
509,CHEMBL252360,N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCCC3)c2n1,1400.0
510,CHEMBL402052,CCCn1cnc2c(NC3CCCCC3)nc(C#N)nc21,12000.0
511,CHEMBL252359,CCC(C)CNc1nc(C#N)nc2c1ncn2Cc1ccccc1,3400.0
512,CHEMBL252934,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCO)c2n1,310.0
513,CHEMBL398505,N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(CCCCO)c2n1,600.0
514,CHEMBL400543,COCOCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,320.0
515,CHEMBL35241,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,20.0
517,CHEMBL254619,COC(CCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21)OC,220.0
518,CHEMBL1569,Cl.NC12CC3CC(CC(C3)C1)C2,132400.0
519,CHEMBL535396,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,7040.0
520,CHEMBL270260,CCCCCCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(N)=S)C2,420.0
521,CHEMBL269893,CCCCCCC12CC3CC(CC(C3)/C1=N\NC(N)=S)C2,2810.0
522,CHEMBL270339,N=C(N)N/N=C1\C2CC3CC(C2)CC1(Cc1ccccc1)C3,410.0
523,CHEMBL409316,N=C(N)N/N=C1\C2CC3CC(C2)CC1(c1ccccc1)C3,2120.0
524,CHEMBL273129,CCCCCCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,840.0
525,CHEMBL429426,CCCCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,90.0
526,CHEMBL404602,CCCCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,6000.0
527,CHEMBL537456,Cl.NC12CC3CC(C1)CC(C1CCCCC1)(C3)C2,520.0
528,CHEMBL405896,CCCCCCC12CC3CC(CC(C3)/C1=N\NC(=N)N)C2,6000.0
529,CHEMBL537471,Cl.NC1CCC(C23CC4CC(CC(C4)C2)C3)CC1,330.0
530,CHEMBL270540,CCCCCCCCCCCCC12CC3CC(CC(C3)C1NCC)C2,590.0
531,CHEMBL270541,CCCCCCCCCCC12CC3CC(CC(C3)C1NCC)C2,1090.0
532,CHEMBL273132,CCCCCCC12CC3CC(CC(C3)C1NCC)C2,2000.0
533,CHEMBL539354,Cl.NCCC12CC3CC(C1)CC(c1ccccc1)(C3)C2,620.0
534,CHEMBL406103,NC1C2CC3CC(C2)CC1(Cc1ccccc1)C3,2070.0
535,CHEMBL273131,CCCCCCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,920.0
536,CHEMBL271608,CCCCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,470.0
537,CHEMBL261602,CCCCCCCCCCC12CC3CC(CC(C3)C1N)C2,480.0
538,CHEMBL261601,CCCCCCCCC12CC3CC(CC(C3)C1N)C2,800.0
539,CHEMBL270471,CCCCCCC12CC3CC(CC(C3)C1N)C2,1320.0
540,CHEMBL411451,CC(C)(C)C(=O)SCCOP(=O)(OCCSC(=O)C(C)(C)C)Oc1ccc(O)c(C(=O)O)c1,20000.0
541,CHEMBL507331,CO[C@@H]1C(=O)CC[C@]2(CO2)[C@]1(O)/C(C)=C/CC=C(C)C,41500.0
542,CHEMBL522043,CO[C@@H]1[C@@H](OC(=O)c2ccccc2)CC[C@]2(CO2)[C@]1(O)/C(C)=C/CC=C(C)C,4200.0
543,CHEMBL495450,CO[C@H]1C(=O)[C@]2(CC[C@@H]1OC(=O)c1ccccc1)CO2,47300.0
544,CHEMBL495449,O=C(O[C@@H]1CC[C@]2(CO2)[C@@H](O)[C@H]1O)c1ccccc1,720.0
545,CHEMBL510953,O=C(O[C@H]1CC[C@]2(CO2)[C@H](O)[C@@H]1O)c1ccccc1,325000.0
546,CHEMBL494204,CO[C@@H]1[C@H](O[Si](C)(C)C(C)(C)C)CC[C@]2(CO2)[C@@]1(O)/C(C)=C/CC=C(C)C,400.0
547,CHEMBL523186,CO[C@@H]1[C@]2(CC[C@H](O[Si](C)(C)C(C)(C)C)[C@@]1(O)/C(C)=C/CC=C(C)C)CO2,280.0
548,CHEMBL505434,CCC12CC3CC(C1)CC(N(C)C)(C3)O2,10920.0
550,CHEMBL472483,CN(C)C12CC3CC(CC(C)(C3)O1)C2,3970.0
552,CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4000.0
553,CHEMBL410525,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,17000.0
554,CHEMBL505029,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(CO)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,16000.0
555,CHEMBL502715,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4000.0
556,CHEMBL507467,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,32000.0
557,CHEMBL450120,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,32000.0
558,CHEMBL448388,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,32000.0
559,CHEMBL503930,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,32000.0
560,CHEMBL506853,CC(=O)OC[C@H]1O[C@@H](OC(=O)[C@]23CC[C@@H](C)[C@@](C)(OC(C)=O)[C@H]2C2=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](OC(C)=O)[C@H](O[C@@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]7OC(C)=O)[C@H]6OC(C)=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,32000.0
561,CHEMBL449323,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,32000.0
562,CHEMBL500001,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,32000.0
563,CHEMBL449257,C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,32000.0
564,CHEMBL508539,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,32000.0
565,CHEMBL399873,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,32000.0
566,CHEMBL448464,CC(N)C12CC3(C)CC1CC3(C)C2,6020.0
569,CHEMBL1229937,O=C(CO)CO,1030000.0
570,CHEMBL45967,ClCCl,0.3
571,CHEMBL476694,C=C1CCC[C@@H]2[C@@H](CC[C@@]3(C)CC[C@H]([C@H](C)C(=O)O)OO3)[C@H](C)CC[C@@]12C,0.2
572,CHEMBL32838,CO[C@@H]1[C@H](OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,26000.0
573,CHEMBL424278,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,2800.0
574,CHEMBL569803,CO[C@@H]1[C@H](OC(=O)NN2CCNCC2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,28000.0
575,CHEMBL578806,CO[C@@H]1[C@H](OC(=O)N[C@H]2CN3CCC2CC3)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,24000.0
576,CHEMBL584954,CO[C@@H]1[C@H](OC(=O)NCc2ccc(C(=O)O)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,42000.0
577,CHEMBL570929,CO[C@@H]1[C@H](OC(=O)N2CCC(C(=O)O)CC2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,0.0
578,CHEMBL571375,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(N)=O)C(C)C)CCC2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CCC(C)(C)O,0.0
579,CHEMBL570614,CO[C@@H]1[C@H](OC(=O)NC(C)(C)C(=O)N2CCN(Cc3ccccc3)CC2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,0.0
580,CHEMBL571384,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NN2CCCCC2)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,55.0
581,CHEMBL570030,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NCCCN(C)C)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,25.0
582,CHEMBL569116,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NCCC2CCCN2C)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,19.0
583,CHEMBL585936,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)Nc2cccc(C(=O)O)c2)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,14.0
585,CHEMBL592226,C#CCN(CC#C)C12CC3CC(CC)(CC(C1)c1ccccc13)O2,14630.0
586,CHEMBL591993,C#CCNC12CC3CC(CC)(CC(C1)c1ccccc13)O2,15230.0
587,CHEMBL591766,CCC12CC3CC(NCc4ccccc4)(CC(C1)c1ccccc13)O2,13860.0
588,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,13750.0
589,CHEMBL135400,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.0
590,CHEMBL517199,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0.0
592,CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.0
593,CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,0.0
594,CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0.0
595,CHEMBL433,CCCC(CCC)C(=O)[O-].[Na+],0.0
596,CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0.0
597,CHEMBL695,CN1C(=O)OC(C)(C)C1=O,0.0
598,CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0
599,CHEMBL646,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0
600,CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.0
601,CHEMBL1451,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.0
602,CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0
603,CHEMBL1762,Cc1cccc(C)c1NC(=O)C(C)N,0.0
604,CHEMBL511190,CC1=C(C(=O)Nc2ccccc2)SCCO1.CN(C)C(=S)SSC(=S)N(C)C,0.0
605,CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.0
606,CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,0.0
607,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0
608,CHEMBL190,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0
609,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0
610,CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.0
611,CHEMBL302795,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.0
612,CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,0.0
613,CHEMBL1082607,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0.0
614,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0
615,CHEMBL772,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0
616,CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.0
617,CHEMBL1590,CN[C@@H](C)[C@@H](O)c1ccccc1,0.0
618,CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,0.0
619,CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,0.0
620,CHEMBL569,CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0
621,CHEMBL640,CCN(CC)CCNC(=O)c1ccc(N)cc1,0.0
622,CHEMBL1213353,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],0.0
623,CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.0
624,CHEMBL32350,Cc1ccc2c(c1)c1c3n2CCNC3CCC1,0.0
625,CHEMBL1213352,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.0
626,CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.0
627,CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0
628,CHEMBL1574,CC(C)(N)Cc1ccccc1,0.0
629,CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,0.0
630,CHEMBL1089,NNCCc1ccccc1,0.0
631,CHEMBL16073,CCOc1ccc(NC(C)=O)cc1,0.0
632,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0
633,CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.0
634,CHEMBL1579,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.0
635,CHEMBL112,CC(=O)Nc1ccc(O)cc1,0.0
636,CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.0
637,CHEMBL395429,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,0.0
638,CHEMBL1228,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0
639,CHEMBL546,C=CCOc1ccccc1OCC(O)CNC(C)C,0.0
640,CHEMBL568,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.0
641,CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0
642,CHEMBL1578,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],0.0
643,CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,0.0
644,CHEMBL730,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],0.0
645,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.0
646,CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.0
647,CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,0.0
648,CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0.0
649,CHEMBL649,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0.0
650,CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,0.0
651,CHEMBL427,CN(CCCl)CCCl,0.0
652,CHEMBL70,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0.0
653,CHEMBL802,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.0
654,CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.0
655,CHEMBL558,Cc1cccc(C)c1OCC(C)N,0.0
