molecule_chembl_id,canonical_smiles,standard_value,valor_bioactividad
CHEMBL680373,COc1ccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)cc1,100000.0,inactivo
CHEMBL680373,CC(=O)Oc1ccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)cc1OC(C)=O,25000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(N)ncnc43)OC(CNC(=O)CC3CCCCC3)[C@@H]2O)c1,100000.0,inactivo
CHEMBL817739,C#CCNCCCNCCCNCCCNCC,100000.0,inactivo
CHEMBL680373,CN(C)c1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,25000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NC(c5ccccc5)c5ccccc5)ncnc43)OC(CO)[C@@H]2O)c1,55000.0,inactivo
CHEMBL817739,CCNCCCNCCCNCCCNCC1CCCCCC1,100000.0,inactivo
CHEMBL680373,COc1cc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)ccc1O,10000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc4ccccc34)ncnc21)c1ccc(O)c(O)c1,18000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc4ccccc34)ncnc21)c1cccc(O)c1,25000.0,inactivo
CHEMBL817739,CCNCCCN[C@@H]1CCC[C@H](N)CC1,100000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc4ccccc34)ncnc21)c1ccc(Cl)cc1,100000.0,inactivo
CHEMBL680373,Nc1ncnc2c1ncn2C1O[C@H](CNC(=O)C(c2ccccc2)c2ccccc2)[C@@H](O)[C@H]1O,250000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc4ccccc34)ncnc21)c1ccc(O)cc1,80000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(Nc5ccc6ccccc6c5)ncnc43)OC(CO)[C@@H]2O)c1,60000.0,inactivo
CHEMBL680373,COc1cc(CNc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2NC(=O)c2cc(Cl)cc(Cl)c2)c2ccccc2c1,25000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5cccc(C)c5)ncnc43)OC(CO)[C@@H]2O)c1,25000.0,inactivo
CHEMBL680373,CC(=O)Oc1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,50000.0,inactivo
CHEMBL680373,Nc1ncnc2c1ncn2C1O[C@H](CNC(=O)CC2CCCCC2)[C@@H](O)[C@H]1O,250000.0,inactivo
CHEMBL680373,COc1ccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)cc1OC(C)=O,78000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cc(O)cc4ccccc34)ncnc21)c1cc(Cl)cc(Cl)c1,25000.0,inactivo
CHEMBL817739,CCNCCCN[C@H]1C=C[C@@H](N)CCC1,100000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5ccccc5)ncnc43)OC(CO)[C@@H]2O)c1,20000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5ccccc5Sc5ccccc5CO)ncnc43)OC(CO)[C@@H]2O)c1,75000.0,inactivo
CHEMBL817739,COc1cccc(CNCCCNCCCCCCCNCCCNCc2cccc(OC)c2)c1,22000.0,inactivo
CHEMBL815460,Nc1nc(N)nc(Nc2ccc([As]=O)cc2)n1,1.0,activo
CHEMBL680373,CC(=O)Oc1ccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)cc1,100000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1C(Cn2cnc3c(NCc4ccc5ccccc5c4)ncnc32)OC(CO)[C@@H]1O)c1cc(Cl)cc(Cl)c1,25000.0,inactivo
CHEMBL680373,O=C(N[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NCc3cccc4ccccc34)ncnc21)c1cc(Cl)cc(Cl)c1,12000.0,inactivo
CHEMBL680373,CC(=O)Oc1cc(OC(C)=O)cc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,10000.0,inactivo
CHEMBL817739,N[C@@H]1C=C[C@H](NCCCNCC2CC2)C1,100000.0,inactivo
CHEMBL817739,CCNCCCNCCCNCCCNCC1CC1,100000.0,inactivo
CHEMBL680373,COc1ccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)cc1O,37000.0,inactivo
CHEMBL680373,COc1cc(OC)cc(C(=O)N[C@@H]2C(Cn3cnc4c(NCc5ccccc5C)ncnc43)OC(CO)[C@@H]2O)c1,25000.0,inactivo
CHEMBL709228,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)CC3[C@@H](OC(=O)c4ccccc4)C1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,39000.0,inactivo
CHEMBL709228,CC(=O)O[C@H]1C[C@](C)(O)C23OC(C)(C)C(C[C@H](OC(=O)c4ccco4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)c1ccco1,30000.0,inactivo
CHEMBL709228,CC(=O)OC[C@]12[C@@H](OC(=O)c3ccco3)CC3[C@@H](OC(=O)c4ccco4)C1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,33300.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CC2)cc1[N+](=O)[O-],43000.0,inactivo
CHEMBL815448,COc1ccc(OCCO)cc1,500000.0,inactivo
CHEMBL815448,CCSC(=O)OC/C=C(\C)CC/C=C(\C)CCC1OC1(C)C,210000.0,inactivo
CHEMBL712536,CCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,54000.0,inactivo
CHEMBL815448,O=C(c1ccccc1)c1ccc(OCCOC2CCCCO2)cc1,268000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],32000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CCC)CCC)cc1[N+](=O)[O-],55000.0,inactivo
CHEMBL815448,COc1ccc(OCCCOC2CCCCO2)cc1,300000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL815448,OCC(O)COc1ccc(Oc2ccccc2)cc1,270000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)C)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NCC)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL712536,CCCCCCN(CCCCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,100000.0,inactivo
CHEMBL815448,OC(COc1ccc(Oc2ccccc2)cc1)COC1CCCCO1,142000.0,inactivo
CHEMBL815448,C=COC(=O)OC(C)COc1ccc(Oc2ccccc2)cc1,240000.0,inactivo
CHEMBL815448,CCNC(=O)OCCOc1ccc(C(=O)c2ccccc2)cc1,300000.0,inactivo
CHEMBL815448,c1ccc(Oc2ccc(OCCOC3CCCCO3)cc2)cc1,138000.0,inactivo
CHEMBL712536,CCCCN(CCCC)S(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,48000.0,inactivo
CHEMBL815448,CCNC(=O)OC/C=C(\C)CCC=C(C)C,176000.0,inactivo
CHEMBL712536,CCCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,26000.0,inactivo
CHEMBL815448,C=CCOc1ccc(C(=O)c2ccccc2)cc1,129000.0,inactivo
CHEMBL815448,COc1ccc(OCC(C)O)cc1,500000.0,inactivo
CHEMBL712536,CCN(CC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccc2)cc1[N+](=O)[O-],11000.0,inactivo
CHEMBL815448,CCNC(=O)OCCOc1ccc(OC)cc1,300000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(c2ccccc2)c2ccccc2)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL815448,COc1ccc(OCCOC2CCCCO2)cc1,218000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCCC2)cc1[N+](=O)[O-],47000.0,inactivo
CHEMBL712536,CCCN(CCC)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,43000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC2CCCC2)cc1[N+](=O)[O-],50000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccccn2)cc1[N+](=O)[O-],60000.0,inactivo
CHEMBL881592,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,210.0,activo
CHEMBL815448,CCNC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,147000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2cccc(C)c2)cc1[N+](=O)[O-],23000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(C)c2ccccc2)cc1[N+](=O)[O-],21000.0,inactivo
CHEMBL815448,C=COC(=O)OCCCOc1ccc(Oc2ccccc2)cc1,260000.0,inactivo
CHEMBL815448,C=CCOc1ccc(OC)cc1,209000.0,inactivo
CHEMBL815448,CC(C)=CCC/C(C)=C/COC1CCCCO1,68000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],65000.0,inactivo
CHEMBL712536,CCCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,43000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-],13000.0,inactivo
CHEMBL815448,CCNC(=O)OCCCOc1ccc(OC)cc1,350000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N(CC)CC)cc1[N+](=O)[O-],27000.0,inactivo
CHEMBL712536,CCCCNS(=O)(=O)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,50000.0,inactivo
CHEMBL815448,C=COC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,500000.0,inactivo
CHEMBL815448,OC(c1ccccc1)c1ccc(OCCOC2CCCCO2)cc1,500000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)NC(C)C)cc1[N+](=O)[O-],100000.0,inactivo
CHEMBL815448,CCNC(=O)OCC(O)COc1ccc(Oc2ccccc2)cc1,233000.0,inactivo
CHEMBL815448,O=C(c1ccccc1)c1ccc(OCCO)cc1,400000.0,inactivo
CHEMBL815448,CC(C)=CCC/C(C)=C/CC/C(C)=C/COC1CCCCO1,78000.0,inactivo
CHEMBL712536,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],32000.0,inactivo
CHEMBL815448,CCNC(=O)OC(C)COc1ccc(OC)cc1,350000.0,inactivo
CHEMBL817404,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,960.0,activo
CHEMBL817404,O=P(O)(O)C(O)(Cc1ccccc1)P(=O)(O)O,21300.0,inactivo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)NOCc1ccccc1,60000.0,inactivo
CHEMBL815464,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(N)=O)O1,212000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccccc1)c1ccccc1,20000.0,inactivo
CHEMBL712539,COc1cc(OC)c(/C=C/C(=O)c2ccc(O)cc2)c(OC)c1,106000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccccc1)c1ccc(F)cc1,15000.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2ccccc2F)c(OC)c1OC,15000.0,inactivo
CHEMBL706411,CCN(C)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1000.0,activo
CHEMBL706411,CCCCCCNc1ccc(Nc2c3ccc(N(C)C)cc3nc3cc(N(C)C)ccc23)cc1,160.0,activo
CHEMBL706411,CCCCCCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1000.0,activo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)[C@@H](OC(C)=O)C(=O)N(OCc1ccccc1)C(C)=O,49000.0,inactivo
CHEMBL706411,CCCCCCN(C)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,300.0,activo
CHEMBL706411,c1ccc2c(Nc3ccc(CN4CCCC4)cc3)c3ccccc3nc2c1,200.0,activo
CHEMBL706411,CCN(CC)CCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,300.0,activo
CHEMBL712539,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,13000.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2ccc(F)c(F)c2)c(OC)c1,16000.0,inactivo
CHEMBL712539,CCCCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2OC)cc1,95000.0,inactivo
CHEMBL712539,CCCCOc1ccc(C(=O)/C=C/c2c(OC)cccc2OC)cc1,104000.0,inactivo
CHEMBL712539,COc1cc(/C=C/C(=O)c2ccc(O)cc2)cc(OC)c1,12000.0,inactivo
CHEMBL712539,CCCCOc1cccc(C(=O)/C=C/c2ccc(OC)cc2OC)c1,20000.0,inactivo
CHEMBL712539,CN(C)c1ccc(/C=C/C(=O)c2ccc(N(C)C)cc2)cc1,30000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1,41000.0,inactivo
CHEMBL815464,CC1(C)O[C@H](COP(=O)(O)O)[C@H](C(=O)NO)O1,332000.0,inactivo
CHEMBL815464,O=C(NO)[C@H](OC1CCCO1)[C@@H](CCO)OC1CCCO1,61000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)cc(OC)c2)cc1,27000.0,inactivo
CHEMBL712539,COc1cc(/C=C/C(=O)c2ccc(O)cc2O)ccc1O,16000.0,inactivo
CHEMBL817404,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,31700.0,inactivo
CHEMBL815464,O=C1OC[C@@H](OC2CCCO2)[C@H]1OC1CCCO1,113000.0,inactivo
CHEMBL712539,COc1cc(O)ccc1/C=C/C(=O)c1ccc(N(C)C)cc1,49000.0,inactivo
CHEMBL817404,Cc1ccnc(NC(P(=O)(O)O)P(=O)(O)O)c1,610.0,activo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccccc2OC)c(OC)c1,16000.0,inactivo
CHEMBL712539,COc1cc(O)cc(C)c1/C=C/C(=O)c1ccc(O)cc1,39000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccc(F)cc2F)c(OC)c1,26000.0,inactivo
CHEMBL712539,CCCCOc1ccc(C(=O)/C=C/c2cc(OC)cc(OC)c2)cc1,35000.0,inactivo
CHEMBL817404,Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,700.0,activo
CHEMBL817404,O=P(O)(O)C(NC1CCCCC1)P(=O)(O)O,20900.0,inactivo
CHEMBL810394,CC(C)=CCC/C(C)=C/CC/C(C)=C/CO.O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,83540.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2ccc(F)cc2F)c(OC)c1,27000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccccc2)c(OC)c1,15000.0,inactivo
CHEMBL712539,COc1ccc(OC)c(/C=C/C(=O)c2ccc(O)cc2)c1,23000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccc(F)cc1)c1ccc(C2CCCCC2)cc1,27000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccc(F)cc1)c1ccc(F)cc1,15000.0,inactivo
CHEMBL706411,CCCCCCNc1ccc(Nc2c3ccc(Cl)cc3nc3ccc(OC)cc23)cc1OC,500.0,activo
CHEMBL712539,COc1cccc(OC)c1/C=C/C(=O)c1ccc(O)cc1,82000.0,inactivo
CHEMBL706411,CCCCCCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,550.0,activo
CHEMBL815464,O=C(C[S+]([O-])C[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,82000.0,inactivo
CHEMBL712539,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1C,22000.0,inactivo
CHEMBL712539,CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,62000.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2cccc(N(C)C)c2)c(OC)c1OC,20000.0,inactivo
CHEMBL817404,O=P(O)(O)C(Nc1ccc(Br)cn1)P(=O)(O)O,39500.0,inactivo
CHEMBL712539,COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1,68000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,106000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1,83000.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2ccc([N+](C)(C)C)cc2)c(OC)c1OC,21000.0,inactivo
CHEMBL706411,CCCCCN(CCCCC)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,160.0,activo
CHEMBL706411,CN(C)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1000.0,activo
CHEMBL817404,O=P(O)(O)C(O)(Cc1ccccn1)P(=O)(O)O,220.0,activo
CHEMBL817404,CCCCC(O)(P(=O)(O)O)P(=O)(O)O,99800.0,inactivo
CHEMBL815464,O=C(O)C[S+]([O-])C[C@H](O)COP(=O)(O)O,244000.0,inactivo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)CSCC(=O)OCc1ccccc1,137000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,16000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccccc2Br)c(OC)c1,14000.0,inactivo
CHEMBL706411,CCCN(CCC)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,200.0,activo
CHEMBL712539,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,66000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2c(OC)cccc2OC)cc1,81000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OCC=C)ccc2OCC=C)cc1,38000.0,inactivo
CHEMBL706411,CCCCN(CCCC)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,350.0,activo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(O)O)[C@@H](OC(C)=O)C(=O)NO,229000.0,inactivo
CHEMBL712539,CCCCCCOc1ccc(C(=O)/C=C/c2ccc(OC)cc2OC)cc1,136000.0,inactivo
CHEMBL712539,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccc(O)cc1,16000.0,inactivo
CHEMBL712539,COc1cc(/C=C/C(=O)c2ccc([N+](=O)[O-])cc2)cc(OC)c1,16000.0,inactivo
CHEMBL706411,CCN(CC)CCCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,200.0,activo
CHEMBL817404,CCN(CC)C(P(=O)(O)O)P(=O)(O)O,34400.0,inactivo
CHEMBL815464,O=C(NO)[C@H](O)[C@H](O)COP(=O)(O)O,389000.0,inactivo
CHEMBL815464,O=C(NOCc1ccccc1)[C@H](O)[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1,130000.0,inactivo
CHEMBL706411,NCCNCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,700.0,activo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)c(CCCCCC)c(OC)c2)cc1,19000.0,inactivo
CHEMBL706411,CCCCCCN(C)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1OC,600.0,activo
CHEMBL706411,CCCCCCNc1ccc(Nc2c3ccc(Cl)cc3nc3ccc(OC)cc23)cc1,200.0,activo
CHEMBL817404,O=P(O)(O)C(Nc1ccc(Cl)cn1)P(=O)(O)O,53300.0,inactivo
CHEMBL815464,O=C(CSC[C@H](O)CO)OCc1ccccc1,75000.0,inactivo
CHEMBL712539,CN(C)c1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,79000.0,inactivo
CHEMBL706411,CCN(CC)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,400.0,activo
CHEMBL815464,O=C(C[S+]([O-])C[C@@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)OC1CCCO1)OCc1ccccc1,73000.0,inactivo
CHEMBL712539,COc1cc(/C=C/C(=O)c2ccc(C3CCCCC3)cc2)cc(OC)c1,31000.0,inactivo
CHEMBL817402,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,66800.0,inactivo
CHEMBL712539,CCCCOc1ccccc1/C=C/C(=O)c1ccc(OC)c(OC)c1OC,26000.0,inactivo
CHEMBL706411,CCCCCCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1OC,400.0,activo
CHEMBL706411,CCCCCCN(CCCCCC)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,240.0,activo
CHEMBL817404,O=P(O)(O)C(O)(CSc1ccncc1)P(=O)(O)O,19800.0,inactivo
CHEMBL817404,NCCC(O)(P(=O)(O)O)P(=O)(O)O,100000.0,inactivo
CHEMBL712539,COc1cccc(C(=O)/C=C/c2ccc(OC)cc2OC)c1,18000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,26000.0,inactivo
CHEMBL817404,CCCCCNC(P(=O)(O)O)P(=O)(O)O,50600.0,inactivo
CHEMBL815464,CC1(C)O[C@@H]2COC(=O)[C@@H]2O1,262000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2cccc(Br)c2)c(OC)c1,16000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,60000.0,inactivo
CHEMBL712539,CCCc1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,26000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cccc(OC)c2OC)cc1,49000.0,inactivo
CHEMBL712539,COc1ccc(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)c(OC)c1OC,17000.0,inactivo
CHEMBL706411,CN(C)c1ccc2c(Nc3ccccc3)c3ccc(N(C)C)cc3nc2c1,30.0,activo
CHEMBL817404,Nc1ccc(CC(O)(P(=O)(O)O)P(=O)(O)O)cc1,40000.0,inactivo
CHEMBL815464,O=C(NO)[C@H](O)[C@H](O)CO,116000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)c(CCCC)c(OC)c2)cc1,90000.0,inactivo
CHEMBL712539,C=CCOc1ccc(C(=O)/C=C/c2cc(OC)ccc2OC)cc1,73000.0,inactivo
CHEMBL712539,COc1cccc(/C=C/C(=O)c2ccc(O)cc2)c1OC,89000.0,inactivo
CHEMBL706411,CN(C)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,900.0,activo
CHEMBL706411,c1ccc2c(Nc3ccc(NC4CCCC4)cc3)c3ccccc3nc2c1,450.0,activo
CHEMBL815464,CC1(C)O[C@H](COP(=O)(OCc2ccccc2)OCc2ccccc2)[C@H](C(=O)NOCc2ccccc2)O1,126000.0,inactivo
CHEMBL706411,CCCCCCN(C)c1ccc(Nc2c3ccc(N(C)C)cc3nc3cc(N(C)C)ccc23)cc1,70.0,activo
CHEMBL815464,NC(=O)[C@H](O)[C@H](O)COP(=O)(O)O,277000.0,inactivo
CHEMBL815464,CC1(C)OC[C@H](CSCC(=O)OCc2ccccc2)O1,304000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccccc2O)c(OC)c1,35000.0,inactivo
CHEMBL712539,O=C(/C=C/c1ccc(Oc2ccccc2)cc1)c1ccc(F)cc1,42000.0,inactivo
CHEMBL815464,O=C(CSC[C@H](O)COP(=O)(OCc1ccccc1)OCc1ccccc1)OCc1ccccc1,47000.0,inactivo
CHEMBL712539,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)c(OC)c1,48000.0,inactivo
CHEMBL706411,CCCCCCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,800.0,activo
CHEMBL817404,CC(C)CCNC(P(=O)(O)O)P(=O)(O)O,102000.0,inactivo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(OCc1ccccc1)OCc1ccccc1)C[S+]([O-])CC(=O)OCc1ccccc1,36000.0,inactivo
CHEMBL815464,CC(=O)O[C@H](COP(=O)(O)O)C[S+]([O-])CC(=O)O,113000.0,inactivo
CHEMBL706411,c1ccc2c(Nc3ccc(NC4CCCCC4)cc3)c3ccccc3nc2c1,550.0,activo
CHEMBL814915,Cn1c2nc3ccccc3c-2cc2cc(I)ccc21,1000.0,activo
CHEMBL814915,Cn1c2nc3ccccc3c-2cc2c(C(F)(F)F)cccc21,32000.0,inactivo
